334042502166347776	positive	Obama ' s " red line " und #Syrien - Ein Kommentar von John Stewart - https://t.co/9GpMvlwTsf :-)	Obama ' s " red line " und #Syrien - eine Kommentar von John Stewart - https://t.co/9GpMvlwTsf :-)	NN $( NN $( NE ADJD $( KON NN $( ART NN APPR NE NE $( NE $(	0/-- 1/-- 1/CJ 3/-- 6/OG 3/PAR 6/-- 3/CD 8/CJ 11/-- 12/NK 9/-- 12/PG 15/PNC 13/NK 15/-- 15/PAR 17/--	_ _ _ _ _ _ _ _ case=dat|gender=masc|*=True _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=dat|EmoExpression::markable_100500155::EmoExpression=True|gender=masc|EmoExpression::markable_100500155::Polarity=positive|EmoExpression::markable_100500155::Sarcasm=false|num=sg|EmoExpression::markable_100500155::SubjectiveFact=false|EmoExpression::markable_100500155::Uncertain=false|EmoExpression::markable_100500155::Intensity=medium
322434610971697153	mixed	Berlin und Hamburg sollen bereits #AfD Hochburgen sein . Klingt übertrieben aber Klappern gehört zum Handwerk . #cdu http://t.co/CxxjarLeGd	Berlin und Hamburg sollen bereits #AfD Hochburg sein . klingen übertreiben aber Klapper|Klappern gehören zu Handwerk . #cdu http://t.co/CxxjarLeGd	NE KON NE VMFIN ADV ADJA NN VAINF $. VVFIN VVPP KON NN VVFIN APPRART NN $. NN NN	4/SB 1/CD 2/CJ 0/-- 6/MO 7/NK 8/PD 4/OC 8/-- 11/MO 13/NK 11/MO 14/SB 9/-- 14/OP 15/NK 16/-- 17/-- 18/NK	Target::markable_100500192::Target=True|Sentiment::markable_100500188::Sentiment=True|Target::markable_100500188::Target=True|num=sg|Sentiment::markable_100500192::Polarity=negative|Sentiment::markable_100500192::Sarcasm=false|Sentiment::markable_100500188::Intensity=medium|Sentiment::markable_100500192::Sentiment=True|case=nom|Target::markable_100500188::Anaphref=empty|gender=neut|Target::markable_100500188::Preferred=true|Target::markable_100500192::Preferred=true|Target::markable_100500192::Anaphref=empty|Sentiment::markable_100500192::Intensity=weak|Sentiment::markable_100500188::Polarity=positive|Sentiment::markable_100500188::Sarcasm=false Target::markable_100500192::Target=True|Sentiment::markable_100500192::Sentiment=True|Sentiment::markable_100500188::Sentiment=True case=nom|Target::markable_100500188::Anaphref=empty|gender=neut|Sentiment::markable_100500188::Sentiment=True|Target::markable_100500188::Target=True|Target::markable_100500188::Preferred=true|num=sg|Target::markable_100500192::Target=True|Sentiment::markable_100500192::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Target::markable_100500192::Target=True|Sentiment::markable_100500188::Sentiment=True|Sentiment::markable_100500192::Sentiment=True Target::markable_100500192::Target=True|Sentiment::markable_100500192::Sentiment=True|Sentiment::markable_100500188::Sentiment=True case=acc|num=pl|Target::markable_100500192::Target=True|gender=fem|pos=True|Sentiment::markable_100500192::Sentiment=True|Sentiment::markable_100500188::Sentiment=True case=acc|num=pl|Target::markable_100500192::Target=True|gender=fem|Sentiment::markable_100500188::Sentiment=True|Sentiment::markable_100500192::Sentiment=True Target::markable_100500192::Target=True|Sentiment::markable_100500192::Sentiment=True|Sentiment::markable_100500188::Sentiment=True Sentiment::markable_100500188::Sentiment=True|Sentiment::markable_100500192::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500192::Sentiment=True EmoExpression::markable_100500195::Intensity=weak|EmoExpression::markable_100500195::Sarcasm=false|pos=True|EmoExpression::markable_100500195::Polarity=negative|EmoExpression::markable_100500195::EmoExpression=True|EmoExpression::markable_100500195::SubjectiveFact=false|EmoExpression::markable_100500195::Uncertain=false|Sentiment::markable_100500192::Sentiment=True Sentiment::markable_100500192::Sentiment=True case=nom|gender=neut|EmoExpression::markable_100500196::Polarity=negative|EmoExpression::markable_100500196::Sarcasm=false|num=sg|EmoExpression::markable_100500196::Uncertain=false|EmoExpression::markable_100500196::Intensity=weak|EmoExpression::markable_100500196::SubjectiveFact=false|EmoExpression::markable_100500196::EmoExpression=True|Sentiment::markable_100500192::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500192::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500192::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500192::Sentiment=True Sentiment::markable_100500192::Sentiment=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
336572128684023811	negative	CSU : Seehofer lehnt Zusammenarbeit mit AfD ab http://t.co/6U7EM5JDrr	CSU : Seehofer lehnen Zusammenarbeit mit AfD ab http://t.co/6U7EM5JDrr	NE $. NE VVFIN NN APPR NN APPR NN	0/-- 1/-- 4/SB 1/RS 4/OA 5/MNR 6/NK 7/MNR 8/NK	case=nom|Sentiment::markable_125::Polarity=negative|num=sg|Sentiment::markable_125::Sentiment=True|gender=fem|Sentiment::markable_125::Intensity=medium|Sentiment::markable_125::Sarcasm=false Sentiment::markable_125::Sentiment=True case=nom|num=sg|Sentiment::markable_125::Sentiment=True|Source::markable_126::Source=True|*=True|Source::markable_126::Anaphref=empty mood=ind|pers=3|EmoExpression::markable_128::Uncertain=false|num=sg|tense=pres|EmoExpression::markable_128::SubjectiveFact=false|EmoExpression::markable_128::Intensity=medium|Sentiment::markable_125::Sentiment=True|EmoExpression::markable_128::EmoExpression=True|EmoExpression::markable_128::Polarity=negative|EmoExpression::markable_128::Sarcasm=false case=acc|Target::markable_127::Anaphref=empty|num=sg|Sentiment::markable_125::Sentiment=True|Target::markable_127::Preferred=true|gender=fem|Target::markable_127::Target=True Sentiment::markable_125::Sentiment=True|Target::markable_127::Target=True case=dat|gender=masc|num=sg|Sentiment::markable_125::Sentiment=True|Target::markable_127::Target=True EmoExpression::markable_128::EmoExpression=True|Sentiment::markable_125::Sentiment=True case=dat|gender=masc|num=sg
322433763290259456	neutral	Wahlkampf - Slogan : SPD http://t.co/QlBYasmA4p gehe zurück auf #LOS , begebe dich direkt dort hin - neues #stargeld gibt es nicht	Wahlkampf - Slogan : SPD http://t.co/QlBYasmA4p gehen zurück auf #LOS , begeben du direkt dort hin - neu #stargeld geben es nicht	NN $( NN $. NE NN VVFIN PTKVZ APPR NN $, VVFIN PPER ADJD ADV PTKVZ $( ADJA NN VVFIN PPER PTKNEG	7/SB 1/-- 1/CJ 3/-- 6/PNC 3/SB 12/OC 7/SVP 7/OP 9/NK 10/-- 0/-- 12/OA 15/MO 12/MO 12/SVP 16/-- 19/NK 20/OA 12/CJ 20/EP 20/NG	case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=subj _ _ case=acc|gender=fem|num=sg _ pers=3|num=sg|tense=pres|mood=subj case=acc|pers=3|num=sg pos=True _ _ _ case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _
318462324744781826	neutral	@0815Klaus @Volker_Beck Zumindest haben Merkel und Wanka etwa zur gleichen Zeit in Leipzig studiert , dürfte wenn dann aus der Zeit stammen .	@0815Klaus @Volker_Beck zumindest haben Merkel und Wanka etwa zu gleich Zeit in Leipzig studieren , dürfen wenn dann aus die Zeit stammen .	NN NN ADV VAFIN NE KON NE ADV APPRART ADJA NN APPR NE VVPP $, VMFIN KOUS ADV APPR ART NN VVFIN $.	0/-- 1/-- 14/MO 2/-- 4/SB 5/CD 6/CJ 14/MO 14/MO 11/NK 9/NK 14/MO 12/NK 4/OC 14/-- 14/CJ 22/CP 22/MO 22/OP 21/NK 19/NK 16/OC 22/--	case=nom|gender=masc|num=pl case=nom|gender=masc|num=sg _ pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=sg _ case=nom|*=True|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ _ pers=3|num=sg|tense=past|mood=subj _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _
332596479392886786	neutral	120  km / h - Forderung des SPD - Chefs : Gabriel drückt beim Tempolimit auf die Bremse http://t.co/xIWXu4hW2g via @focusonline	@card@ km / h - Forderung die SPD - Chef : Gabriel drücken bei Tempolimit auf die Bremse http://t.co/xIWXu4hW2g via @focusonline	CARD NN $( NN $( NN ART NE $( NN $. NE VVFIN APPRART NN APPR ART NN NE APPR NN	2/NK 13/OA 2/-- 2/CJ 4/-- 4/APP 8/NK 6/AG 8/-- 8/APP 10/-- 13/SB 0/-- 13/MO 14/NK 13/MO 18/NK 16/NK 18/NK 18/MNR 20/NK	_ case=acc|gender=masc|num=pl _ _ _ case=nom|gender=fem|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg _ case=gen|gender=neut|num=sg _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|*=True|num=sg _ case=nom|gender=fem|num=sg
335143658594656256	negative	Es ist offiziell : Atombomben auf Syrien http://t.co/wylRD9AHSr via @wordpressdotcom	Es sein offiziell : Atombombe auf Syrien http://t.co/wylRD9AHSr via @wordpressdotcom	NN VAFIN ADJD $. NN APPR NE NN APPR NN	2/SB 0/-- 2/PD 3/-- 3/PAR 5/MNR 6/NK 5/CJ 8/MNR 9/NK	case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind pos=True _ case=acc|EmoExpression::markable_100500197::Uncertain=false|EmoExpression::markable_100500197::Intensity=medium|EmoExpression::markable_100500197::SubjectiveFact=true|gender=fem|EmoExpression::markable_100500197::EmoExpression=True|num=pl|EmoExpression::markable_100500197::Sarcasm=false|EmoExpression::markable_100500197::Polarity=negative _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=dat|gender=neut|num=sg
325707427016224768	neutral	RT @npdde : Es folgt die Wahl des stellvertretenden Parteivorsitzenden . Es kandidieren : Björn - Christopher Balbin , Udo Pastörs , ... http://t.c …	RT @npdde : es folgen die Wahl die stellvertretend Parteivorsitzende . es kandidieren : Björn - Christopher Balbin , Udo Pastörs , ... http://t.c …	NE ADJD $. PPER VVFIN ART NN ART ADJA NN $. PPER VVFIN $. NE $( NE NE $, NE NN $, $. NE ADJA	0/-- 1/PD 2/-- 5/PH 3/-- 7/NK 5/OA 10/NK 10/NK 7/AG 10/-- 13/SB 11/-- 13/-- 18/PNC 15/-- 18/PNC 13/OA 18/-- 21/PNC 18/APP 21/-- 17/-- 23/-- 24/UC	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg|pos=True case=gen|gender=masc|num=sg _ case=nom|gender=neut|num=sg|pers=3 pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ _
332718385966231552	neutral	Jetzt kriegt dieser Alfred E. Neumann von der CDU also doch endlich sein Tempolimit für die Datenautobahn #Drosselkom	jetzt kriegen dies Alfred E. Neumann von die CDU also doch endlich sein Tempolimit für die Datenautobahn #Drosselkom	ADV VVFIN PDAT NE NE NE APPR ART NE ADV ADV ADV PPOSAT NN APPR ART NN ADJA	2/MO 0/-- 6/NK 6/PNC 6/PNC 2/SB 6/MNR 9/NK 7/NK 2/MO 2/MO 2/MO 14/NK 2/SB 14/MNR 17/NK 15/NK 17/NK	_ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=gen|gender=neut|num=pl|pos=True
325720463403778048	positive	RT @thomrosenhagen : Wann tritt #Hoeneß zurück ? Oder erhält er erst noch das " vollste Vertrauen " von Frau #Merkel ?	RT @thomrosenhagen : wann treten #Hoeneß zurück ? oder erhalten er erst noch die " voll Vertrauen " von Frau #Merkel ?	NE ADJD $. PWAV VVFIN NN PTKVZ $. KON VVFIN PPER ADV ADV ART $( ADJA NN $( APPR NN NN $.	0/-- 1/PD 2/-- 5/MO 3/-- 5/SB 5/SVP 7/-- 10/JU 8/-- 10/SB 10/MO 10/MO 17/NK 14/-- 17/NK 10/OA 17/-- 17/MNR 19/NK 20/NK 21/--	case=nom|*=True|num=sg _ _ Sentiment::markable_129::Intensity=medium|Sentiment::markable_129::Sentiment=True|Sentiment::markable_129::Sarcasm=false|Sentiment::markable_129::Polarity=positive mood=ind|EmoExpression::markable_131::EmoExpression=True|pers=3|EmoExpression::markable_131::Sarcasm=false|num=sg|tense=pres|EmoExpression::markable_131::Polarity=positive|Sentiment::markable_129::Sentiment=True|EmoExpression::markable_131::SubjectiveFact=false|EmoExpression::markable_131::Uncertain=false|EmoExpression::markable_131::Intensity=medium case=acc|num=sg|Target::markable_130::Target=True|Sentiment::markable_129::Sentiment=True|gender=masc|Target::markable_130::Anaphref=empty|Target::markable_130::Preferred=true Sentiment::markable_129::Sentiment=True|EmoExpression::markable_131::EmoExpression=True _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 _ _ case=nom|gender=neut|num=sg _ case=acc|num=sg|Intensifier::markable_100500199::Intensifier=True|Intensifier::markable_100500199::Degree=strong|gender=neut|Intensifier::markable_100500199::EmoExpressionRef=emo-expression:markable_100500198|pos=True case=acc|EmoExpression::markable_100500198::SubjectiveFact=false|EmoExpression::markable_100500198::Sarcasm=false|EmoExpression::markable_100500198::EmoExpression=True|gender=neut|EmoExpression::markable_100500198::Uncertain=false|EmoExpression::markable_100500198::Intensity=medium|EmoExpression::markable_100500198::Polarity=positive|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _
318466505954193408	neutral	Merkel / Dohnanyi : Gegen den Rest der Welt : " Anne Will " brachte es an den Tag . Keineswegs brachte Minister Sch ... http://t.co/kyCoLMluhi	Merkel / Dohnanyi : gegen die Rest die Welt : " Anne Will " bringen es an die Tag . keineswegs bringen Minister Sch ... http://t.co/kyCoLMluhi	NE $( NE $. APPR ART NN ART NN $. $( NE NE $( VVFIN PPER APPR ART NN $. ADV VVFIN NN VVFIN $. NN	15/SB 1/-- 1/CJ 3/-- 15/MO 7/NK 5/NK 9/NK 7/AG 9/-- 10/-- 13/PNC 15/SB 13/-- 0/-- 15/OA 15/MO 19/NK 17/NK 19/-- 22/MO 20/-- 22/SB 22/SVP 24/-- 22/OA	case=nom|*=True|num=sg _ case=nom|*=True|num=sg _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _
324247873799741440	negative	aha , Die Größten Busen der Welt #woodyallen , #merkel http://t.co/CYzxJKOokP	aha , die groß Busen die Welt #woodyallen , #merkel http://t.co/CYzxJKOokP	ITJ $, ART ADJA NN ART NN NN $, NN NN	5/NK 1/-- 5/NK 5/NK 0/-- 7/NK 5/AG 7/NK 8/-- 8/CJ 10/NK	_ _ EmoExpression::markable_134::EmoExpression=True|EmoExpression::markable_134::SubjectiveFact=false|num=pl|EmoExpression::markable_134::Sarcasm=false|Sentiment::markable_132::Intensity=medium|Target::markable_133::Anaphref=empty|Sentiment::markable_132::Sarcasm=true|case=nom|EmoExpression::markable_134::Intensity=strong|*=True|EmoExpression::markable_134::Uncertain=false|Target::markable_133::Target=True|EmoExpression::markable_134::Polarity=positive|Sentiment::markable_132::Polarity=negative|Sentiment::markable_132::Sentiment=True|Target::markable_133::Preferred=true case=nom|num=pl|Sentiment::markable_132::Sentiment=True|EmoExpression::markable_134::EmoExpression=True|*=True|pos=True|Target::markable_133::Target=True case=nom|*=True|num=pl|Sentiment::markable_132::Sentiment=True|Target::markable_133::Target=True case=gen|gender=fem|num=sg|Sentiment::markable_132::Sentiment=True|Target::markable_133::Target=True case=gen|gender=fem|num=sg|Sentiment::markable_132::Sentiment=True|Target::markable_133::Target=True case=gen|gender=fem|num=sg|pos=True _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg
325351604834410496	neutral	RT @KollegeJansen : Vater gerade : Den Steinbrück wollen doch nicht mal die eigenen Leute wählen #heuteshow	RT @KollegeJansen : Vater gerade : die Steinbrück wollen doch nicht mal die eigen Leute wählen #heuteshow	NE ADJD $. NN PTKVZ $. ART NN VMFIN ADV PTKNEG ADV ART ADJA NN VVFIN NN	0/-- 1/PD 2/-- 9/SB 8/MO 5/-- 8/NK 4/NK 3/-- 9/MO 9/NG 11/MO 15/NK 15/NK 16/SB 9/OC 16/OA	case=nom|*=True|num=sg pos=True _ case=nom|gender=masc|num=sg _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind _ _ _ case=nom|*=True|num=pl case=nom|*=True|num=pl|pos=True case=nom|*=True|num=pl _ case=nom|*=True|num=pl
336324310652301312	neutral	Mehr Katz3n in der Politik und im Landtag NRW #opennrw #opennrw13 http://t.co/79rYgdyQsr	mehr Katz3n in die Politik und in Landtag NRW #opennrw #opennrw13 http://t.co/79rYgdyQsr	ADV NE APPR ART NN KON APPRART NN NE ADJD CARD NN	2/MO 0/-- 2/MNR 5/NK 3/NK 2/CD 12/MO 7/NK 8/NK 11/MO 12/NK 6/CJ	*=True case=nom|*=True|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=pl
318923846201778176	negative	#Geld #Politik Ausstiegs - Forderung : Verbraucherschützer halten Offshore - Windkraft für Irrtum : Weit draußen und ... http://t.co/p4mW9vFszQ	#Geld #Politik Ausstieg - Forderung : Verbraucherschützer halten Offshore - Windkraft für Irrtum : weit draußen und ... http://t.co/p4mW9vFszQ	NN NN NN $( NN $. NN VVFIN NN $( NN APPR NN $. ADJD ADV KON $. NE	2/NK 8/CJ 2/NK 3/-- 3/CJ 5/-- 8/SB 0/-- 8/OA 9/-- 9/APP 11/MNR 12/NK 13/-- 16/MO 11/CJ 16/CD 17/CJ 18/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg _ case=nom|Sentiment::markable_135::Sentiment=True|Sentiment::markable_135::Sarcasm=false|Sentiment::markable_135::Polarity=negative|gender=masc|Source::markable_136::Anaphref=empty|Sentiment::markable_135::Intensity=medium|num=pl|Source::markable_136::Source=True pers=3|Sentiment::markable_135::Sentiment=True|num=pl|tense=pres|mood=ind case=acc|Target::markable_137::Anaphref=empty|Target::markable_137::Preferred=true|num=sg|Sentiment::markable_135::Sentiment=True|gender=fem|Target::markable_137::Target=True Target::markable_137::Target=True|Sentiment::markable_135::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_135::Sentiment=True|Target::markable_137::Target=True Sentiment::markable_135::Sentiment=True case=acc|EmoExpression::markable_138::Uncertain=false|Sentiment::markable_135::Sentiment=True|gender=masc|EmoExpression::markable_138::Sarcasm=false|EmoExpression::markable_138::EmoExpression=True|num=sg|EmoExpression::markable_138::Intensity=medium|EmoExpression::markable_138::Polarity=negative|EmoExpression::markable_138::SubjectiveFact=false _ pos=True _ _ _ _
335135474790318082	positive	Wenn man alle Agenda Verbrechen der SPD vergessen hätte , dann könnte man die SPD fast als glaubhaft empfinden ... #illner	wenn man alle Agenda Verbrechen die SPD vergessen haben , dann können man die SPD fast als glaubhaft empfinden ... #illner	KOUS PIS PIAT NN NN ART NE VVPP VAFIN $, ADV VMFIN PIS ART NE ADV KOKOM ADJD VVINF $. NN	9/CP 9/SB 4/NK 8/OA 4/CJ 7/NK 5/AG 9/OC 11/RE 9/-- 12/MO 0/-- 12/SB 15/NK 19/OA 19/MO 18/CM 16/CC 12/OC 19/-- 20/--	Sentiment::markable_139::Polarity=positive|Sentiment::markable_139::Sentiment=True|Sentiment::markable_139::Sarcasm=false|Sentiment::markable_139::Intensity=medium case=nom|*=True|num=sg|Sentiment::markable_139::Sentiment=True case=acc|gender=neut|num=pl|Sentiment::markable_139::Sentiment=True case=acc|gender=neut|num=pl|Sentiment::markable_139::Sentiment=True case=acc|EmoExpression::markable_141::Polarity=negative|EmoExpression::markable_141::SubjectiveFact=false|EmoExpression::markable_141::EmoExpression=True|gender=neut|num=pl|EmoExpression::markable_141::Intensity=medium|EmoExpression::markable_141::Sarcasm=false|EmoExpression::markable_141::Uncertain=false|Sentiment::markable_139::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_139::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_139::Sentiment=True Sentiment::markable_139::Sentiment=True pers=3|num=sg|tense=past|mood=subj|Sentiment::markable_139::Sentiment=True Sentiment::markable_139::Sentiment=True Sentiment::markable_139::Sentiment=True pers=3|num=sg|tense=past|mood=subj|Sentiment::markable_139::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_139::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_139::Sentiment=True case=acc|num=sg|Target::markable_140::Preferred=true|gender=fem|Target::markable_140::Target=True|Sentiment::markable_139::Sentiment=True|Target::markable_140::Anaphref=empty Diminisher::markable_100500201::Degree=medium|Sentiment::markable_139::Sentiment=True|Diminisher::markable_100500201::Diminisher=True|Diminisher::markable_100500201::EmoExpressionRef=emo-expression:markable_100500200 Sentiment::markable_139::Sentiment=True EmoExpression::markable_100500200::Sarcasm=false|EmoExpression::markable_100500200::EmoExpression=True|EmoExpression::markable_100500200::SubjectiveFact=false|pos=True|EmoExpression::markable_100500200::Polarity=positive|EmoExpression::markable_100500200::Uncertain=false|EmoExpression::markable_100500200::Intensity=medium|Sentiment::markable_139::Sentiment=True Sentiment::markable_139::Sentiment=True _ case=nom|gender=masc|num=sg
325338199004160000	neutral	Präsidentenwahl in Italien : Prodi zieht Kandidatur zurück : Romano Prodi ist bei bei der Wahl zum Staatspräside ... http://t.co/e24caPYTp6	Präsidentenwahl in Italien : Prodi zeihen|ziehen Kandidatur zurück : Romano Prodi sein bei bei die Wahl zu Staatspräside ... http://t.co/e24caPYTp6	NN APPR NE $. NN VVFIN NN PTKVZ $. NE NN VAFIN APPR APPR ART NN APPRART NN $. CARD	6/PAR 1/MNR 2/NK 3/-- 6/SB 0/-- 6/OA 6/SVP 8/-- 11/AG 12/SB 6/SB 6/SVP 6/MO 16/NK 14/NK 16/MNR 17/NK 18/-- 19/--	case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg _ _ case=gen|*=True|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _
324607374155476992	neutral	Wegen der ÖH - Wahl in Salzburg warad ' s ... http://t.co/gPvVkLLEgo	wegen die ÖH - Wahl in Salzburg warad ' s ... http://t.co/gPvVkLLEgo	APPR ART NN $( NN APPR NE NE $( NN $. NE	5/MO 3/NK 1/NK 3/-- 0/-- 5/MNR 6/NK 5/UC 8/-- 5/PAR 10/-- 10/UC	_ gender=fem|*=True|num=sg gender=fem|*=True|num=sg _ case=acc|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ _ _ _ _
337299268958318592	neutral	Jeder Simmzettel OHNE Kreuz bei Schwarz / Gelb ist eine #StimmegegenFracking @JottEs	jede Simmzettel ohne Kreuz bei Schwarz / Gelb sein eine #StimmegegenFracking @JottEs	PIAT NN APPR NN APPR NE $( NN VAFIN ART NN ADJA	2/NK 9/SB 2/MNR 3/NK 4/MNR 8/AG 6/-- 5/NK 0/-- 11/NK 9/SB 9/RS	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|*=True|num=sg _ case=dat|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True
332226134139867136	neutral	RT @MesutOzil1088 : Dass ich auf der Liste für die nominierten Spieler bei der Wahl zu „Europas Fußballer des Jahres“ stehe , macht ... http:/…	RT @MesutOzil1088 : dass ich auf die Liste für die nominiert Spieler bei die Wahl zu „Europas Fußballer die Jahres“ stehen , machen ... http:/…	NE NN $. KOUS PPER APPR ART NN APPR ART ADJA NN APPR ART NN APPR NE NN ART NN VVFIN $, VVFIN $. NN	2/SB 0/-- 2/-- 21/CP 21/SB 21/MO 8/NK 6/NK 8/MNR 12/NK 12/NK 9/NK 12/MNR 15/NK 13/NK 15/MNR 18/AG 16/NK 20/NK 18/AG 23/MO 21/-- 3/-- 23/-- 24/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ case=nom|*=True|num=sg|pers=1 _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl|pos=True case=acc|gender=neut|num=pl _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=gen|gender=neut|num=sg case=dat|gender=masc|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=subj _ pers=3|num=sg|tense=pres|mood=ind _ _
332227155192852480	neutral	DTN Germany : Grünes Licht : Ermittlungen gegen CSU - Schmid können beginnen : Hat Ex - CSU - Fraktionschef Schmid sein ... http://t.co/2kN9RoVuom	DTN Germany : grün Licht : Ermittlung gegen CSU - Schmid können beginnen : haben Ex - CSU - Fraktionschef Schmid sein ... http://t.co/2kN9RoVuom	NE NE $. ADJA NN $. NN APPR NE $( NE VMFIN VVINF $. VAFIN NN $( NE $( NN NE VAINF $. NN	2/PNC 0/-- 2/-- 5/NK 12/PD 5/-- 12/SB 7/MNR 11/PNC 9/-- 8/NK 2/RS 12/OC 13/-- 12/CJ 22/PD 16/-- 16/CJ 18/-- 18/PAR 20/NK 15/OC 22/-- 23/--	*=True case=nom|*=True|num=sg _ case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=pl _ case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=nom|gender=fem|num=sg
