TweetID,HandLabel,AnnotatorID
458981036370984960,Negative,36
458981049264246784,Positive,37
458981138179325952,Neutral,42
458981161008918528,Neutral,42
458981161008918528,Neutral,42
458981189307887616,Positive,37
458981189307887616,Positive,36
458981237881729024,Negative,42
458981237881729024,Neutral,36
458981240071147520,Positive,42
458981240071147520,Negative,42
458981267347099650,Positive,36
458981290398994433,Neutral,42
458981349949329408,Positive,36
458981368132030464,Negative,36
458981368132030464,Negative,36
458981433185693696,Negative,36
458981461031657472,Positive,36
458981521962307584,Neutral,36
458981626811514880,Neutral,36
458981651385561088,Neutral,37
458981651385561088,Positive,42
458981658981437441,Neutral,37
458981667281989632,Positive,36
458981667281989632,Neutral,42
458981674173599744,Neutral,42
458981685103984640,Neutral,37
458981741533724673,Neutral,36
458981784882249729,Neutral,42
458981784882249729,Negative,36
458981807916994560,Neutral,42
458981818050818048,Neutral,42
458981851882074112,Positive,36
458981880138702848,Neutral,36
458981888016015360,Negative,36
458981888016015360,Neutral,36
458981923537563648,Neutral,36
458981978805530626,Neutral,36
458981993787969536,Positive,36
458981993787969536,Neutral,42
458982036661760001,Neutral,42
458982036661760001,Neutral,37
458982065825144833,Positive,36
458982065825144833,Neutral,37
458982121345122304,Neutral,42
458982129872171008,Positive,37
458982141158649856,Neutral,36
458982217029394432,Neutral,42
458982271975186432,Neutral,42
458982273862615040,Neutral,42
458982294490206208,Neutral,36
458982327092514817,Neutral,42
458982342179434496,Negative,36
458982375934787584,Neutral,36
458982402162184192,Neutral,36
458982411993239552,Neutral,36
458982477860982784,Positive,37
458982493270441984,Neutral,37
458982554134388739,Neutral,42
458982660170190848,Neutral,42
458982665530929152,Positive,37
458982691074236417,Neutral,42
458982691074236417,Positive,36
458982712565829632,Neutral,42
458982722493759488,Neutral,36
458982736393666560,Neutral,42
458982752063209472,Neutral,36
458982788147183616,Neutral,36
458982817012408320,Positive,36
458982869135024128,Neutral,36
458982879783948288,Neutral,36
458982890895069184,Negative,36
458982890895069184,Positive,36
458982981407748096,Neutral,37
458983023464448000,Neutral,42
458983023464448000,Neutral,42
458983062102343680,Neutral,42
458983109661560832,Negative,37
458983146823110656,Neutral,36
458983165735206912,Neutral,36
458983165735206912,Neutral,42
458983197741953024,Positive,36
458983197741953024,Neutral,42
458983272895107074,Neutral,42
458983279643738112,Positive,36
458983331770957825,Neutral,36
458983351777366016,Neutral,36
458983396359016448,Neutral,36
458983396359016448,Neutral,42
458983426268618752,Positive,36
458983487417376768,Neutral,36
458983500620640257,Neutral,37
458983507541655552,Neutral,37
458983540554616832,Neutral,42
458983550239653889,Neutral,42
458983570564853760,Neutral,36
458983570564853760,Positive,37
458983589053358080,Positive,36
458983637539905538,Neutral,42
458983637539905538,Positive,36
458983639221825536,Neutral,42
458983655520866304,Neutral,42
458983678337896448,Neutral,36
458983688064487424,Neutral,36
458983749343272961,Positive,36
458983784449576960,Neutral,42
458983784449576960,Negative,36
458983823993483264,Neutral,36
458983868138524672,Positive,36
458983897154744320,Neutral,37
458983909305634816,Positive,37
458983909305634816,Negative,36
458983922362490880,Neutral,42
458984068449705984,Neutral,37
458984068449705984,Neutral,42
458984090239500288,Positive,36
458984146493526018,Negative,36
458984154315907072,Neutral,42
458984175601995776,Neutral,42
458984181822156800,Neutral,42
458984181822156800,Neutral,36
458984227737194496,Neutral,36
458984247735615488,Positive,36
458984286528753664,Positive,36
458984304404877312,Negative,36
458984304404877312,Neutral,37
458984333735251969,Neutral,37
458984333735251969,Neutral,42
458984341394440192,Neutral,42
458984374940475392,Neutral,42
458984408960471040,Positive,37
458984432771530752,Positive,36
458984432771530752,Neutral,42
458984467596861441,Neutral,42
458984485212946432,Negative,36
458984496004476929,Neutral,42
458984504468967424,Neutral,42
458984545833213952,Positive,36
458984620605054977,Neutral,36
458984632994648065,Positive,36
458984650405593088,Neutral,42
458984650405593088,Neutral,36
458984749483433984,Negative,36
458984769997787136,Neutral,36
458984826725740544,Neutral,37
458984846421798912,Neutral,42
458984846421798912,Neutral,37
458984893910093825,Neutral,42
458984893910093825,Negative,36
458984907776479234,Neutral,42
458985076764991488,Neutral,37
458985076764991488,Neutral,42
458985137251037184,Neutral,36
458985137251037184,Neutral,42
458985147422216192,Neutral,42
458985176421634048,Positive,36
458985227499888640,Neutral,42
458985248261296128,Negative,42
458985283107975168,Positive,36
458985323855233025,Neutral,36
458985385042137088,Neutral,36
458985434224136192,Positive,36
458985445922471936,Negative,36
458985460657029120,Negative,36
458985475051491328,Neutral,37
458985477828145152,Neutral,37
458985522388799488,Neutral,42
458985558896021505,Neutral,42
458985625828753409,Positive,37
458985685823672320,Negative,36
458985717138726912,Neutral,42
458985731776860160,Positive,36
458985760218021888,Neutral,42
458985833639735296,Neutral,36
458985855911088128,Neutral,36
458985855911088128,Neutral,36
458985872718045186,Negative,36
458985942435782656,Neutral,36
458985977164619776,Negative,36
458986022052040705,Neutral,36
458986028515487744,Neutral,37
458986035197009921,Positive,37
458986096047951872,Neutral,37
458986096047951872,Neutral,42
458986128402829312,Neutral,36
458986128402829312,Neutral,42
458986197629829120,Positive,36
458986197629829120,Positive,36
458986211869458432,Neutral,42
458986221784420353,Neutral,36
458986249152659457,Positive,36
458986305838678016,Neutral,36
458986351996989440,Neutral,36
458986407235952640,Negative,36
458986431646818305,Positive,37
458986489859551234,Negative,37
458986506565484544,Neutral,42
458986526589079552,Neutral,42
458986561418194944,Negative,37
458986576333524992,Positive,36
458986628137353216,Negative,42
458986657455554560,Negative,36
458986657455554560,Negative,42
458986735049773058,Negative,42
458986749075525633,Neutral,36
458986782580019200,Neutral,36
458986829900173312,Negative,36
458986882601615361,Positive,36
458986882601615361,Positive,36
458986945478402048,Neutral,36
458986969570480128,Negative,42
458986969570480128,Negative,37
458986993179844608,Positive,37
458987042379399168,Neutral,42
458987057478893568,Neutral,42
458987067578789888,Neutral,37
458987110419410944,Positive,36
458987199783251968,Positive,36
458987228061253632,Negative,42
458987268305203200,Neutral,42
458987320767959040,Neutral,36
458987320767959040,Neutral,36
458987337947832321,Neutral,42
458987337947832321,Neutral,36
458987387490537475,Neutral,42
458987421326401536,Positive,36
458987432814579714,Positive,36
458987432814579714,Positive,36
458987465651408898,Neutral,36
458987513265553408,Neutral,37
458987540700479488,Neutral,37
458987579728470017,Neutral,42
458987584996532226,Neutral,42
458987611840065536,Positive,37
458987645751017472,Negative,36
458987703158439936,Positive,36
458987768375705601,Neutral,42
458987785522020352,Negative,36
458987816840478720,Neutral,36
458987818266542082,Neutral,36
458987851905253376,Neutral,36
458987873350729728,Neutral,36
458987888785780736,Positive,36
458987902685691904,Negative,37
458987936915410944,Negative,37
458987975234560001,Neutral,42
458987980452286464,Neutral,42
458987997669519360,Neutral,37
458988055014420480,Positive,36
458988086223855616,Positive,42
458988129073258496,Neutral,36
458988155493158912,Neutral,42
458988192759545856,Neutral,36
458988254914560000,Neutral,36
458988254914560000,Neutral,36
458988272501661697,Positive,36
458988339534639104,Neutral,36
458988370534735872,Neutral,36
458988380835938305,Negative,36
458988419449110528,Neutral,37
458988419449110528,Neutral,42
458988457361436672,Positive,37
458988501049307136,Positive,42
458988521110261760,Neutral,42
458988655382892544,Neutral,36
458988679684706304,Neutral,42
458988682268393472,Positive,36
458988747736883200,Neutral,42
458988767798657024,Neutral,36
458988811301969921,Neutral,36
458988846257278976,Negative,36
458988846257278976,Neutral,42
458988894642774017,Neutral,36
458988970215768064,Neutral,36
458989000762851328,Positive,37
458989053292331009,Neutral,37
458989109135294464,Neutral,36
458989109135294464,Neutral,42
458989144421564416,Negative,42
458989213246308352,Positive,37
458989249975816192,Negative,36
458989454414602240,Positive,36
458989547591053312,Neutral,42
458989727270862848,Neutral,36
458989754500251649,Neutral,36
458989776683929600,Positive,36
458989802193690624,Neutral,36
458989810662006784,Neutral,37
458989850717585408,Neutral,37
458989925598498816,Neutral,42
458989955306360833,Neutral,42
458989962814570496,Neutral,37
458989988286586880,Positive,36
458990019047608320,Neutral,42
458990050940698624,Neutral,36
458990063112957952,Neutral,42
458990119236952064,Neutral,42
458990156457201664,Negative,36
458990186727477248,Neutral,36
458990217375272960,Positive,36
458990309033410560,Positive,36
458990309033410560,Positive,36
458990321637289985,Negative,36
458990417233870849,Neutral,37
458990452436652033,Neutral,37
458990493968646144,Neutral,42
458990493968646144,Neutral,42
458990507251609603,Negative,36
458990507251609603,Negative,42
458990557696516097,Negative,36
458990582489448448,Neutral,42
458990646326341632,Positive,36
458990658855112704,Neutral,42
458990705751625729,Neutral,42
458990739548938240,Positive,36
458990756590796800,Neutral,36
458990889432780800,Positive,36
458990918675091456,Positive,36
458990944394969088,Positive,36
458990969807839232,Positive,36
458990981699108865,Negative,37
458991029111508993,Neutral,42
458991139874689024,Negative,37
458991200666910721,Positive,36
458991205502943233,Positive,42
458991216323854336,Negative,36
458991275874975745,Negative,42
458991297010102273,Neutral,42
458991303658078208,Neutral,42
458991303658078208,Positive,36
458991370682658816,Positive,36
458991444121108480,Negative,36
458991515046801408,Neutral,42
458991515046801408,Positive,36
458991566607360000,Positive,36
458991618528268288,Neutral,36
458991675109830656,Positive,37
458991744965955584,Negative,37
458991798141349888,Positive,42
458991877153652738,Positive,37
458991948360343552,Neutral,42
458991948360343552,Positive,36
458991961262002176,Negative,42
458991977196187648,Negative,36
458992040194613248,Negative,42
458992099074260992,Negative,36
458992129218715648,Positive,36
458992150278311936,Positive,36
458992224420646913,Neutral,36
458992286815510528,Neutral,36
458992286815510528,Neutral,42
458992362455580672,Neutral,36
458992409028734976,Neutral,37
458992409028734976,Neutral,42
458992411058794497,Neutral,37
458992436837367808,Neutral,42
458992463919579137,Neutral,42
458992545230778368,Positive,37
458992557864001536,Positive,36
458992584250384385,Neutral,42
458992676365676544,Neutral,36
458992793906475009,Neutral,42
458992856947232768,Positive,36
458992958210334720,Positive,36
458992958210334720,Positive,36
458993032793038849,Positive,36
458993047112798208,Positive,37
458993123524636672,Neutral,37
458993224728596480,Neutral,42
458993224728596480,Neutral,42
458993255808765953,Neutral,42
458993332224811008,Neutral,37
458993342454714368,Neutral,36
458993370854354944,Neutral,42
458993376877375488,Neutral,36
458993404387819520,Neutral,42
458993409840406528,Neutral,42
458993409840406528,Neutral,42
458993413736910849,Positive,36
458993432367992832,Negative,36
458993465955975168,Neutral,36
458993476458532864,Neutral,36
458993520921960450,Positive,37
458993520921960450,Positive,36
458993590107389952,Neutral,37
458993613398364160,Negative,42
458993613398364160,Negative,42
458993704003731456,Neutral,42
458993777303379968,Neutral,37
458993777303379968,Neutral,42
458993790737727488,Positive,36
458993835499327488,Negative,36
458993886858203136,Neutral,36
458993903509983232,Neutral,42
458993920563625984,Neutral,42
458993920563625984,Neutral,42
458993940575059969,Neutral,36
458994019184680961,Neutral,36
458994045143236608,Neutral,36
458994132648984576,Positive,36
458994132648984576,Neutral,42
458994173816078336,Positive,36
458994212814721024,Positive,36
458994274365739009,Neutral,37
458994274365739009,Positive,36
458994321405267968,Neutral,37
458994321405267968,Neutral,42
458994342963982336,Neutral,42
458994397322178560,Neutral,42
458994483695071233,Negative,36
458994519766495234,Neutral,42
458994519766495234,Neutral,42
458994542503804928,Neutral,36
458994634333515776,Neutral,42
458994651085950977,Negative,36
458994664746778624,Negative,36
458994724658249728,Positive,36
458994790391373825,Neutral,36
458994896238436352,Neutral,36
458994950202724352,Negative,36
458995072391204864,Neutral,42
458995085045030913,Negative,42
458995110399590400,Neutral,37
458995137398321152,Positive,36
458995180906250240,Neutral,42
458995210920669184,Negative,36
458995218650771457,Negative,42
458995218650771457,Negative,42
458995319758667776,Negative,36
458995353992593408,Neutral,36
458995363362635776,Neutral,36
458995438201626624,Neutral,36
458995438201626624,Neutral,42
458995466928394240,Neutral,36
458995466928394240,Neutral,42
458995478768930817,Positive,37
458995486134136834,Positive,37
458995530702401536,Neutral,42
458995595253137409,Positive,42
458995681567727616,Neutral,37
458995720373424129,Positive,36
458995720373424129,Positive,36
458995743190450176,Neutral,42
458995753911074816,Neutral,36
458995771954966528,Neutral,42
458995792930680832,Neutral,42
458995858688966656,Neutral,36
458995929828585472,Positive,36
458995929828585472,Neutral,42
458995984895578113,Neutral,36
458996053879308288,Neutral,36
458996077686177792,Positive,36
458996090055184384,Negative,37
458996127178977280,Neutral,37
458996171583655936,Neutral,42
458996240722587650,Neutral,42
458996240722587650,Neutral,42
458996272566136832,Neutral,36
458996379193733120,Neutral,42
458996379193733120,Neutral,42
458996392275771392,Neutral,42
458996392275771392,Neutral,36
458996426849402880,Neutral,42
458996426849402880,Positive,36
458996494235107328,Neutral,36
458996523591024640,Negative,36
458996547762802688,Neutral,36
458996573952024576,Negative,36
458996585771589632,Neutral,42
458996585771589632,Neutral,36
458996629774008320,Negative,36
458996705103740929,Neutral,37
458996705103740929,Neutral,42
458996730902478849,Neutral,37
458996784141201409,Neutral,42
458996802935877632,Neutral,42
458996819482402816,Negative,37
458996848036835328,Positive,36
458996852931567616,Negative,42
458996925724123136,Negative,36
458996962688499712,Neutral,42
458997028631359488,Neutral,42
458997052798939136,Neutral,36
458997061875019776,Positive,36
458997079478923264,Positive,36
458997122285985792,Positive,36
458997190200139776,Neutral,36
458997237444378625,Positive,36
458997245485264896,Negative,37
458997245485264896,Neutral,42
458997319623802880,Negative,37
458997377194799105,Neutral,42
458997412267585536,Neutral,42
458997481003446273,Positive,37
458997481003446273,Positive,36
458997551833034752,Positive,36
458997578743709696,Neutral,42
458997608753922048,Positive,36
458997706753851392,Neutral,42
458997706753851392,Neutral,42
458997734511742976,Negative,36
458997775955677184,Negative,36
458997804833468417,Neutral,36
458997826362806272,Positive,36
458997963839520768,Neutral,36
458997966225674240,Neutral,37
458998056508481536,Neutral,37
458998076309778432,Neutral,42
458998076309778432,Positive,36
458998108006133762,Neutral,42
458998122174107649,Neutral,37
458998138007977984,Negative,36
458998161349292032,Negative,42
458998161349292032,Negative,42
458998182287273984,Negative,36
458998182287273984,Neutral,42
458998233340321792,Neutral,42
458998260724944897,Neutral,42
458998286662533120,Neutral,36
458998307931815936,Positive,36
458998307931815936,Positive,36
458998319759761410,Neutral,36
458998342123790336,Neutral,36
458998378605449220,Neutral,36
458998392694505473,Positive,36
458998418099015680,Neutral,37
458998443965693952,Neutral,42
458998475674619904,Neutral,42
458998512500637696,Neutral,42
458998548282241025,Neutral,37
458998611641384960,Neutral,36
458998646798045184,Neutral,42
458998661939478528,Neutral,36
458998687192997889,Neutral,42
458998690498084864,Neutral,36
458998707649015808,Neutral,42
458998707649015808,Positive,36
458998727064453120,Negative,36
458998727064453120,Negative,36
458998734240489472,Neutral,36
458998750791614464,Positive,36
458998751017705472,Positive,36
458998773449256960,Negative,37
458998834786734080,Negative,37
458998886330540032,Negative,42
458998921583689728,Neutral,42
458998979309477888,Neutral,37
458999091058708481,Negative,36
458999184977588224,Positive,36
458999297002835968,Neutral,36
458999304649461760,Positive,36
458999304649461760,Neutral,42
458999333548224512,Positive,36
458999431258714112,Negative,36
458999496668491776,Neutral,37
458999525018185728,Neutral,42
458999579317252100,Neutral,42
458999592571654144,Positive,37
458999626998091776,Positive,36
458999662200893440,Neutral,42
458999683143458817,Neutral,36
458999820943126528,Negative,36
458999871538999296,Positive,36
458999871538999296,Neutral,42
458999911611383808,Negative,36
458999928367640576,Neutral,36
458999976404987904,Neutral,42
458999976404987904,Positive,36
459000075277303809,Positive,36
459000122714882048,Neutral,36
459000150254686208,Negative,36
459000150254686208,Neutral,37
459000154633154560,Neutral,37
459000180088778753,Neutral,42
459000201189928960,Neutral,42
459000210333523969,Positive,37
459000261214625792,Positive,36
459000303984332802,Negative,42
459000318421139456,Negative,36
459000385823596544,Negative,42
459000486163931136,Positive,36
459000486163931136,Neutral,42
459000533349859328,Neutral,36
459000544187535360,Negative,36
459000544187535360,Positive,36
459000656972759040,Neutral,36
459000719216226304,Neutral,37
459000726098694144,Neutral,37
459000774471991296,Negative,42
459000781157326848,Neutral,37
459000783477145601,Neutral,42
459000787004186624,Positive,42
459000787004186624,Positive,42
459000805207441408,Positive,36
459000814422335488,Neutral,42
459000814422335488,Positive,36
459000828226203648,Negative,36
459000874577461248,Negative,36
459000888170799105,Negative,37
459000888170799105,Neutral,42
459000938405957632,Neutral,37
459000995037868032,Neutral,42
459001009390751744,Neutral,42
459001123110916096,Neutral,36
459001141544509444,Positive,42
459001141544509444,Neutral,42
459001220498472960,Negative,36
459001272956252160,Neutral,36
459001288530071552,Neutral,36
459001307131834368,Positive,36
459001329722343424,Positive,36
459001391198244864,Negative,36
459001414870925312,Negative,36
459001414870925312,Negative,42
459001452082778112,Neutral,42
459001452082778112,Negative,42
459001481631649793,Neutral,37
459001481631649793,Neutral,36
459001506700996608,Negative,42
459001582307524608,Neutral,42
459001615543177217,Negative,36
459001643074613250,Positive,42
459001697419812864,Positive,36
459001779691483137,Neutral,42
459001802776924160,Neutral,42
459001858598907904,Neutral,36
459001873941684224,Neutral,36
459001944150114304,Neutral,42
459001944150114304,Positive,36
459001952576475136,Positive,36
459001982150512640,Neutral,36
459001995144474624,Negative,36
459002027469570048,Neutral,42
459002045249617920,Positive,37
459002091819008000,Positive,36
459002135783698432,Neutral,42
459002141810913280,Neutral,37
459002145724174336,Positive,36
459002150572396544,Neutral,42
459002155782139904,Negative,36
459002158692982784,Positive,42
459002174098649088,Negative,42
459002200774434816,Neutral,42
459002224555728896,Positive,36
459002243887685633,Positive,36
459002275344973825,Positive,36
459002331003375618,Positive,36
459002350305546240,Positive,42
459002372358811648,Neutral,37
459002396585508864,Positive,36
459002451501527040,Positive,37
459002451501527040,Neutral,42
459002478047289344,Negative,36
459002525879136256,Negative,42
459002534498422784,Negative,36
459002617054892032,Neutral,36
459002649778864128,Positive,36
459002698692444160,Negative,36
459002713678692353,Positive,36
459002713678692353,Negative,36
459002736412196865,Neutral,36
459002752040202240,Neutral,36
459002801461673984,Neutral,42
459002801461673984,Neutral,42
459002834605072384,Neutral,37
459002834605072384,Neutral,42
459002889282015232,Neutral,36
459002899335741442,Neutral,42
459002984182325248,Positive,37
459003016293920768,Negative,36
459003046551228416,Positive,42
459003074435366912,Positive,36
459003074435366912,Positive,36
459003108509884416,Positive,42
459003126717366272,Neutral,42
459003152810119168,Neutral,42
459003152810119168,Neutral,36
459003176440832001,Neutral,36
459003203967676416,Positive,36
459003233454026753,Negative,36
459003250570584066,Neutral,36
459003251904376832,Neutral,42
459003251904376832,Neutral,36
459003314038779904,Neutral,37
459003334138290177,Neutral,36
459003334138290177,Positive,36
459003357420875777,Neutral,42
459003440958808064,Positive,36
459003440958808064,Neutral,42
459003451784302593,Neutral,42
459003451784302593,Neutral,42
459003505756606464,Positive,36
459003590619975681,Neutral,42
459003657363927040,Neutral,42
459003698531028992,Positive,36
459003746258006016,Neutral,36
459003830945193984,Neutral,36
459003858782412800,Negative,36
459003858782412800,Negative,36
459003881868230656,Neutral,36
459003881868230656,Neutral,42
459003902017679360,Neutral,42
459003924134240257,Neutral,37
459003954404532224,Negative,36
459004025678352384,Positive,37
459004072473812992,Negative,36
459004108192505857,Neutral,36
459004175372673024,Neutral,42
459004205177798656,Positive,36
459004214845669377,Neutral,36
459004214845669377,Neutral,42
459004259242373120,Neutral,36
459004286115258368,Neutral,36
459004359062589440,Positive,36
459004373071560704,Negative,42
459004373071560704,Negative,42
459004422958616577,Positive,37
459004443829497856,Positive,36
459004461822648320,Neutral,42
459004483486638080,Positive,37
459004556295565313,Positive,36
459004597844336640,Neutral,42
459004641490259968,Neutral,36
459004683999535104,Negative,42
459004737384632320,Neutral,36
459004770179903488,Positive,36
459004780091015168,Neutral,42
459004780091015168,Neutral,36
459004821656596480,Positive,36
459004829650935809,Neutral,42
459004829650935809,Positive,36
459004838609580033,Neutral,42
459004838609580033,Neutral,42
459004875582754816,Positive,37
459004886894788608,Neutral,36
459004908667416577,Neutral,42
459004950597877760,Neutral,37
459005000140980224,Positive,36
459005030981304320,Positive,42
459005041983385600,Negative,36
459005041983385600,Negative,42
459005102289072128,Negative,42
459005127593320448,Neutral,36
459005136355229696,Positive,36
459005177253883904,Neutral,36
459005211626176512,Positive,36
459005304320299008,Neutral,36
459005376714010624,Negative,42
459005376714010624,Negative,42
459005386297987072,Negative,42
459005386297987072,Neutral,37
459005407827337216,Neutral,36
459005407827337216,Neutral,42
459005435237138432,Neutral,42
459005461585731584,Neutral,37
459005494561361920,Positive,36
459005504841584640,Neutral,42
459005535778766848,Positive,42
459005535778766848,Positive,36
459005573372313600,Negative,42
459005600723398657,Negative,42
459005641722695680,Positive,36
459005719602561024,Neutral,36
459005739093487616,Neutral,42
459005739093487616,Neutral,36
459005777584201728,Positive,36
459005808668581888,Positive,36
459005808668581888,Neutral,42
459005820185763841,Neutral,36
459005865899483136,Neutral,42
459005901978873857,Positive,37
459005901978873857,Neutral,42
459005927379587072,Negative,36
459005980144308225,Neutral,42
459006040382930944,Neutral,37
459006107801776128,Neutral,42
459006107801776128,Positive,36
459006130296217600,Neutral,36
459006130296217600,Neutral,42
459006265272709121,Neutral,36
459006267303149569,Negative,36
459006305907523584,Positive,36
459006305907523584,Positive,42
459006353445773312,Positive,42
459006353445773312,Positive,36
459006381140770817,Positive,36
459006430922944512,Neutral,42
459006430922944512,Neutral,42
459006454364504064,Neutral,37
459006489576079360,Negative,36
459006534996217856,Neutral,42
459006565920817152,Negative,37
459006591065665536,Neutral,36
459006629728772096,Negative,42
459006691724783616,Negative,36
459006702499946496,Neutral,42
459006724880752640,Positive,42
459006760171606016,Neutral,36
459006793537310720,Positive,36
459006840375083008,Positive,36
459006866975375361,Negative,36
459006866975375361,Neutral,42
459006885610680320,Neutral,36
459006954351120385,Positive,37
459007032180629504,Neutral,42
459007032180629504,Positive,36
459007058411806720,Neutral,42
459007093916598273,Positive,37
459007123238948864,Neutral,36
459007185360809984,Neutral,42
459007221540855808,Positive,36
459007221540855808,Neutral,42
459007235860217856,Neutral,42
459007255405662208,Neutral,42
459007301576568833,Positive,36
459007389052960768,Neutral,36
459007392592977921,Positive,36
459007440982638594,Neutral,36
459007464222896128,Neutral,36
459007549220864000,Neutral,42
459007597324935168,Neutral,37
459007620293337088,Negative,36
459007672311107584,Neutral,42
459007729664020480,Positive,37
459007772664008705,Positive,36
459007835037122561,Neutral,36
459007878268194816,Neutral,42
459007975454416896,Positive,42
459008044622675968,Negative,36
459008044622675968,Negative,42
459008169235464192,Positive,36
459008225976016897,Neutral,36
459008253406744576,Negative,36
459008281143681026,Neutral,42
459008295861493760,Negative,37
459008354351079425,Positive,36
459008391600685056,Neutral,42
459008408273059840,Positive,37
459008438941802497,Positive,36
459008469828653056,Negative,42
459008555233075200,Neutral,42
459008605816373248,Positive,36
459008628113289216,Negative,36
459008653514002433,Positive,36
459008683318710272,Neutral,36
459008697696784385,Negative,36
459008732991877120,Positive,36
459008770623164417,Neutral,42
459008802696998915,Neutral,37
459008845453729792,Positive,36
459008859303346176,Neutral,42
459008897630892032,Neutral,37
459008912134799360,Neutral,36
459008971181797377,Positive,42
459009008150794240,Negative,36
459009063649832960,Neutral,42
459009090988285952,Neutral,42
459009093173538817,Positive,36
459009113050329089,Neutral,36
459009138488786945,Positive,36
459009179240644608,Negative,36
459009214573064192,Positive,36
459009266951524352,Neutral,36
459009266951524352,Positive,42
459009285855252480,Neutral,37
459009285855252480,Negative,42
459009316063027200,Neutral,36
459009332173348864,Positive,37
459009357347561473,Negative,36
459009422048522241,Positive,36
459009486746025984,Negative,36
459009514873032705,Neutral,42
459009612738732032,Negative,36
459009637916762112,Neutral,36
459009694925729792,Positive,42
459009694925729792,Positive,36
459009695550685184,Neutral,42
459009695550685184,Positive,36
459009752413241344,Positive,36
459009767886061568,Neutral,36
459009815810179072,Negative,42
459009862836711424,Neutral,37
459009862836711424,Neutral,42
459009883648823297,Neutral,36
459009973604065280,Positive,37
459010016952188928,Positive,36
459010096945954817,Positive,36
459010096945954817,Neutral,42
459010229762818049,Neutral,36
459010276642537472,Neutral,36
459010351611125761,Negative,36
459010404245843969,Neutral,42
459010404245843969,Positive,36
459010413066469376,Neutral,42
459010469173293056,Neutral,36
459010564933840896,Positive,37
459010610542288896,Neutral,36
459010670970019840,Neutral,36
459010712195825664,Negative,36
459010787684909056,Neutral,42
459010840545746944,Positive,36
459010902696534017,Neutral,36
459010954743652352,Neutral,36
459010999199498240,Neutral,36
459011035526348800,Neutral,36
459011061455523840,Negative,36
459011155416342529,Positive,37
459011155416342529,Neutral,42
459011257367277568,Neutral,36
459011338728378368,Neutral,42
459011358525505537,Negative,37
459011415144427520,Positive,36
459011454168227840,Positive,36
459011515925159936,Positive,36
459011535302836224,Neutral,42
459011591737208833,Negative,36
459011617964191744,Neutral,36
459011715812708352,Neutral,36
459011737057263616,Negative,36
459011763019993089,Neutral,36
459011806712070144,Positive,36
459011832553164800,Positive,42
459011832553164800,Positive,42
459011848847646720,Positive,36
459011908478447616,Neutral,42
459011908478447616,Neutral,42
459011993794805760,Negative,37
459012059938955265,Negative,36
459012161898299393,Positive,36
459012248283791360,Neutral,42
459012312494391296,Positive,36
459012331750842368,Positive,36
459012386893344768,Positive,36
459012386893344768,Neutral,42
459012403154653184,Negative,36
459012425531281408,Neutral,42
459012425531281408,Neutral,42
459012472423587840,Positive,37
459012483970527233,Positive,36
459012483970527233,Neutral,42
459012505411411968,Neutral,42
459012531437047809,Neutral,37
459012587850825729,Neutral,36
459012621552074752,Neutral,36
459012633157713921,Neutral,42
459012633157713921,Neutral,42
459012657031675904,Negative,42
459012660575895552,Neutral,36
459012685926256640,Negative,36
459012703647170560,Neutral,42
459012734332706817,Neutral,36
459012814775255040,Neutral,36
459012834966650880,Neutral,42
459012869888430081,Positive,37
459012899286298624,Positive,36
459012968077074432,Negative,42
459012968077074432,Negative,42
459012978076286976,Neutral,37
459012978076286976,Neutral,42
459012989081767936,Positive,36
459013015724359680,Neutral,36
459013059080884224,Neutral,36
459013148679626752,Neutral,42
459013190831980544,Neutral,42
459013222310612992,Neutral,36
459013232033005568,Positive,36
459013258436173824,Neutral,36
459013303147061248,Positive,36
459013352375607299,Neutral,36
459013390892298240,Neutral,37
459013500086800384,Neutral,36
459013506810249217,Negative,36
459013520269778944,Positive,36
459013602872393728,Neutral,42
459013622317199360,Neutral,36
459013645008371712,Positive,36
459013679460384768,Neutral,42
459013686229995520,Positive,36
459013686229995520,Neutral,42
459013738793033728,Neutral,42
459013738793033728,Negative,36
459013753996976128,Neutral,36
459013774138437632,Neutral,42
459013839338864640,Positive,37
459013865742008320,Neutral,42
459013893671878657,Positive,37
459013933723316224,Negative,36
459013985980129280,Neutral,42
459013985980129280,Neutral,36
459014044788080640,Neutral,36
459014078196105216,Neutral,42
459014129827598336,Neutral,36
459014150757548032,Neutral,42
459014150757548032,Positive,36
459014191043846145,Neutral,42
459014238636617729,Neutral,36
459014254687834113,Positive,36
459014431448375296,Neutral,37
459014434506416129,Neutral,36
459014452814573568,Neutral,37
459014508724621312,Positive,36
459014525627273216,Positive,36
459014542065160192,Negative,36
459014574713614336,Neutral,42
459014619932405760,Neutral,36
459014656627990529,Negative,36
459014677386002434,Neutral,42
459014696218411008,Positive,36
459014710231183360,Neutral,36
459014757094531072,Neutral,42
459014835397607424,Neutral,36
459014846223515648,Neutral,42
459014909695893504,Positive,37
459014940779876352,Positive,36
459014971998085120,Negative,36
459015046413029376,Neutral,42
459015085143650304,Neutral,42
459015107708596224,Neutral,42
459015121374019585,Negative,36
459015170418016257,Neutral,42
459015214621401089,Neutral,36
459015263334432768,Neutral,42
459015263334432768,Negative,36
459015359291736065,Negative,36
459015359291736065,Neutral,42
459015386160435200,Neutral,36
459015399581818880,Neutral,42
459015428690681857,Positive,37
459015477851738112,Neutral,36
459015487683563522,Positive,36
459015527101632513,Negative,36
